rating_id,company_id,analyst_firm,rating,target_price_usd,rating_date
4632,6,Needham,Buy,,2024-04-26
4633,6,Citigroup,Buy,,2024-04-26
4634,6,Barclays,Overweight,,2024-04-26
4635,6,Wolfe Research,Outperform,,2024-04-26
4636,6,Bernstein,Market Perform,,2024-04-26
4637,6,Keybanc,Overweight,,2024-04-22
4638,6,Jefferies,Buy,,2024-04-19
4639,6,Truist Securities,Buy,,2024-04-17
4640,6,Canaccord Genuity,Buy,,2024-04-17
4641,6,UBS,Neutral,,2024-04-16
4642,6,Citigroup,Buy,,2024-04-10
4643,6,JMP Securities,Outperform,,2024-04-10
4644,6,BMO Capital,Outperform,,2024-04-10
4645,6,Wedbush,Outperform,,2024-04-10
4646,6,Wells Fargo,Neutral,,2024-04-03
4647,6,Wedbush,Outperform,,2024-03-22
4648,6,Wells Fargo,Neutral,,2024-03-18
4649,6,Citigroup,Buy,,2024-01-31
4650,6,Rosenblatt,Buy,,2024-01-31
4651,6,Truist Securities,Buy,,2024-01-31
4652,6,JMP Securities,Outperform,,2024-01-31
4653,6,BMO Capital,Outperform,,2024-01-31
4654,6,Roth MKM,Buy,,2024-01-31
4655,6,Susquehanna,Buy,,2024-01-31
4656,6,RBC Capital,Outperform,,2024-01-31
4657,6,Wedbush,Outperform,,2024-01-31
4658,6,Redburn Atlantic,Buy,,2024-01-31
4659,6,Wolfe Research,Outperform,,2024-01-31
4660,6,Needham,Buy,,2024-01-31
4661,6,Barclays,Overweight,,2024-01-31
4662,6,Keybanc,Overweight,,2024-01-29
4663,6,JMP Securities,Outperform,,2024-01-19
4664,6,Mizuho,Buy,,2024-01-17
4665,6,BMO Capital,Outperform,,2024-01-09
4666,6,Roth MKM,Buy,,2023-12-07
4667,6,Tigress Financial,Buy,,2023-11-21
4668,6,Wells Fargo,Neutral,,2023-11-16
4669,6,Piper Sandler,Overweight,,2023-10-25
4670,6,"Monness, Crespi, Hardt",Neutral,,2023-10-25
4671,6,RBC Capital,Outperform,,2023-10-25
4672,6,Roth MKM,Buy,,2023-10-25
4673,6,JMP Securities,Outperform,,2023-10-25
4674,6,Wedbush,Outperform,,2023-10-25
4675,6,Barclays,Overweight,,2023-10-25
4676,6,Morgan Stanley,Overweight,,2023-10-25
4677,6,Rosenblatt,Buy,,2023-10-25
4678,6,Needham,Buy,,2023-10-25
4679,6,Keybanc,Overweight,,2023-10-25
4680,6,Seaport Global,Neutral,,2023-10-24
4681,6,Keybanc,Overweight,,2023-10-13
4682,6,Wells Fargo,Neutral,,2023-10-10
4683,6,B of A Securities,Buy,,2023-10-04
4684,6,Piper Sandler,Overweight,,2023-10-03
4685,6,Needham,Buy,,2023-09-13
4686,6,Susquehanna,Buy,,2023-08-31
4687,6,B of A Securities,Buy,,2023-08-30
4688,6,JMP Securities,Outperform,,2023-08-30
4689,6,Wedbush,Outperform,,2023-08-22
4690,6,Loop Capital,Hold,,2023-08-18
4691,6,Needham,Buy,,2023-08-11
4692,6,Evercore ISI Group,Outperform,,2023-07-26
4693,6,Susquehanna,Buy,,2023-07-26
4694,6,Morgan Stanley,Overweight,,2023-07-26
4695,6,Citigroup,Buy,,2023-07-26
4696,6,RBC Capital,Outperform,,2023-07-26
4697,6,Wells Fargo,Neutral,,2023-07-26
4698,6,Credit Suisse,Outperform,,2023-07-26
4699,6,JMP Securities,Outperform,,2023-07-26
4700,6,Rosenblatt,Buy,,2023-07-26
4701,6,Needham,Buy,,2023-07-26
4702,6,Keybanc,Overweight,,2023-07-26
4703,6,Stifel,Buy,,2023-07-21
4704,6,B of A Securities,Buy,,2023-07-20
4705,6,Keybanc,Overweight,,2023-07-18
4706,6,Credit Suisse,Outperform,,2023-07-17
4707,6,Tigress Financial,Buy,,2023-07-14
4708,6,Morgan Stanley,Overweight,,2023-07-13
4709,6,B of A Securities,Buy,,2023-07-05
4710,6,Piper Sandler,Overweight,,2023-07-05
4711,6,Bernstein,Market Perform,,2023-06-27
4712,6,UBS,Neutral,,2023-06-26
4713,6,B of A Securities,Buy,,2023-06-15
4714,6,Wells Fargo,Neutral,,2023-06-08
4715,6,JMP Securities,Outperform,,2023-06-05
4716,6,JMP Securities,Outperform,,2023-05-24
4717,6,Jefferies,Buy,,2023-05-23
4718,6,Loop Capital,Hold,,2023-05-15
4719,6,Goldman Sachs,Buy,,2023-05-11
4720,6,RBC Capital,Outperform,,2023-05-11
4721,6,JMP Securities,Outperform,,2023-05-11
4722,6,Bernstein,Outperform,,2023-05-09
4723,6,Wolfe Research,Outperform,,2023-04-26
4724,6,Loop Capital,Buy,,2023-04-26
4725,6,JP Morgan,Overweight,,2023-04-26
4726,6,B of A Securities,Buy,,2023-04-26
4727,6,TD Cowen,Outperform,,2023-04-26
4728,6,Citigroup,Buy,,2023-04-26
4729,6,Deutsche Bank,Buy,,2023-04-26
4730,6,Truist Securities,Buy,,2023-04-26
4731,6,Raymond James,Outperform,,2023-04-26
4732,6,Roth MKM,Buy,,2023-04-26
4733,6,Piper Sandler,Overweight,,2023-04-26
4734,6,RBC Capital,Outperform,,2023-04-26
4735,6,Oppenheimer,Outperform,,2023-04-26
4736,6,JMP Securities,Outperform,,2023-04-26
4737,6,Baird,Outperform,,2023-04-26
4738,6,Morgan Stanley,Overweight,,2023-04-26
4739,6,Rosenblatt,Buy,,2023-04-26
4740,6,Credit Suisse,Outperform,,2023-04-26
4741,6,Evercore ISI Group,Outperform,,2023-04-26
4742,6,Needham,Buy,,2023-04-26
4743,6,Keybanc,Overweight,,2023-04-26
4744,6,Oppenheimer,Outperform,,2023-04-24
4745,6,Bernstein,Outperform,,2023-04-20
4746,6,Goldman Sachs,Buy,,2023-04-06
4747,6,UBS,Buy,,2023-04-06
4748,6,Needham,Buy,,2023-04-03
4749,6,Piper Sandler,Outperform,,2023-03-31
4750,6,Exane BNP Paribas,Outperform,,2023-03-17
4751,6,JMP Securities,Outperform,,2023-03-16
4752,6,Needham,Buy,,2023-03-08
4753,6,Jefferies,Buy,,2023-02-10
4754,6,JP Morgan,Overweight,,2023-02-09
4755,6,Loop Capital,Buy,,2023-02-08
4756,6,New Street Research,Buy,,2023-02-07
4757,6,Bernstein,Outperform,,2023-02-06
4758,6,Wolfe Research,Outperform,,2023-02-03
4759,6,Goldman Sachs,Buy,,2023-02-03
4760,6,Wells Fargo,Overweight,,2023-02-03
4761,6,Raymond James,Outperform,,2023-02-03
4762,6,Roth MKM,Buy,,2023-02-03
4763,6,JMP Securities,Outperform,,2023-02-03
4764,6,Truist Securities,Buy,,2023-02-03
4765,6,Piper Sandler,Overweight,,2023-02-03
4766,6,Oppenheimer,Outperform,,2023-02-03
4767,6,Rosenblatt,Buy,,2023-02-03
4768,6,Credit Suisse,Outperform,,2023-02-03
4769,6,Morgan Stanley,Overweight,,2023-02-03
4770,6,JP Morgan,Overweight,,2023-02-03
4771,6,B of A Securities,Buy,,2023-02-03
4772,6,Barclays,Overweight,,2023-02-03
4773,6,Needham,Buy,,2023-02-03
4774,6,B of A Securities,Buy,,2023-01-31
4775,6,Keybanc,Overweight,,2023-01-30
4776,6,Oppenheimer,Outperform,,2023-01-26
4777,6,MKM Partners,Buy,,2023-01-25
4778,6,Credit Suisse,Outperform,,2023-01-25
4779,6,Raymond James,Outperform,,2023-01-24
4780,6,Morgan Stanley,Overweight,,2023-01-18
4781,6,TD Cowen,Outperform,,2023-01-11
4782,6,Tigress Financial,Buy,,2023-01-06
4783,6,Wolfe Research,Outperform,,2023-01-05
4784,6,New Street Research,Buy,,2023-01-04
4785,6,Baird,Outperform,,2022-12-22
4786,6,Needham,Buy,,2022-12-22
4787,6,Evercore ISI Group,Outperform,,2022-12-21
4788,6,Societe Generale,Buy,,2022-11-30
4789,6,Mizuho,Buy,,2022-11-30
4790,6,JMP Securities,Outperform,,2022-11-23
4791,6,Goldman Sachs,Buy,,2022-11-18
4792,6,Morgan Stanley,Overweight,,2022-11-15
4793,6,Jefferies,Buy,,2022-10-26
4794,6,Goldman Sachs,Buy,,2022-10-26
4795,6,Deutsche Bank,Buy,,2022-10-26
4796,6,Raymond James,Outperform,,2022-10-26
4797,6,Morgan Stanley,Overweight,,2022-10-26
4798,6,TD Cowen,Outperform,,2022-10-26
4799,6,Evercore ISI Group,Outperform,,2022-10-26
4800,6,Susquehanna,Buy,,2022-10-26
4801,6,Piper Sandler,Overweight,,2022-10-26
4802,6,Oppenheimer,Outperform,,2022-10-26
4803,6,Wells Fargo,Overweight,,2022-10-26
4804,6,Truist Securities,Buy,,2022-10-26
4805,6,JP Morgan,Overweight,,2022-10-26
4806,6,Rosenblatt,Buy,,2022-10-26
4807,6,JMP Securities,Outperform,,2022-10-26
4808,6,Mizuho,Buy,,2022-10-26
4809,6,RBC Capital,Outperform,,2022-10-26
4810,6,Citigroup,Buy,,2022-10-26
4811,6,Credit Suisse,Outperform,,2022-10-26
4812,6,Bernstein,Outperform,,2022-10-26
4813,6,Keybanc,Overweight,,2022-10-26
4814,6,Baird,Outperform,,2022-10-25
4815,6,Keybanc,Overweight,,2022-10-25
4816,6,Deutsche Bank,Buy,,2022-10-21
4817,6,JP Morgan,Overweight,,2022-10-21
4818,6,MKM Partners,Buy,,2022-10-19
4819,6,Credit Suisse,Outperform,,2022-10-11
4820,6,Morgan Stanley,Overweight,,2022-10-10
4821,6,Goldman Sachs,Buy,,2022-10-06
4822,6,B of A Securities,Buy,,2022-10-04
4823,6,Truist Securities,Buy,,2022-09-28
4824,6,Goldman Sachs,Buy,,2022-09-14
4825,6,Rosenblatt,Buy,,2022-09-07
4826,6,Tigress Financial,Buy,,2022-08-03
4827,6,Truist Securities,Buy,,2022-08-02
4828,6,Wolfe Research,Outperform,,2022-07-27
4829,6,Susquehanna,Buy,,2022-07-27
4830,6,Barclays,Overweight,,2022-07-27
4831,6,Goldman Sachs,Buy,,2022-07-27
4832,6,Needham,Buy,,2022-07-27
4833,6,Raymond James,Outperform,,2022-07-27
4834,6,B of A Securities,Buy,,2022-07-27
4835,6,Piper Sandler,Overweight,,2022-07-27
4836,6,UBS,Buy,,2022-07-27
4837,6,Jefferies,Buy,,2022-07-27
4838,6,Evercore ISI Group,Outperform,,2022-07-27
4839,6,Wells Fargo,Overweight,,2022-07-27
4840,6,Rosenblatt,Buy,,2022-07-27
4841,6,Morgan Stanley,Overweight,,2022-07-27
4842,6,Credit Suisse,Outperform,,2022-07-27
4843,6,Citigroup,Buy,,2022-07-27
4844,6,Itau BBA,Market Perform,,2022-07-26
4845,6,Keybanc,Overweight,,2022-07-26
4846,6,Rosenblatt,Buy,,2022-07-25
4847,6,Stifel,Buy,,2022-07-22
4848,6,Mizuho,Buy,,2022-07-22
4849,6,Deutsche Bank,Buy,,2022-07-21
4850,6,Exane BNP Paribas,Neutral,,2022-07-20
4851,6,RBC Capital,Outperform,,2022-07-19
4852,6,Truist Securities,Buy,,2022-07-19
4853,6,Oppenheimer,Outperform,,2022-07-19
4854,6,Morgan Stanley,Overweight,,2022-07-19
4855,6,Credit Suisse,Outperform,,2022-07-19
4856,6,Stifel,Buy,,2022-07-18
4857,6,Morgan Stanley,Overweight,,2022-07-18
4858,6,Citigroup,Buy,,2022-07-14
4859,6,TD Cowen,Outperform,,2022-07-13
4860,6,Evercore ISI Group,Outperform,,2022-07-07
4861,6,Barclays,Overweight,,2022-07-05
4862,6,JMP Securities,Outperform,,2022-06-30
4863,6,JP Morgan,Overweight,,2022-06-29
4864,6,RBC Capital,Outperform,,2022-06-23
4865,6,B of A Securities,Buy,,2022-06-17
4866,6,UBS,Buy,,2022-06-16
4867,6,Goldman Sachs,Buy,,2022-06-10
4868,6,Wolfe Research,Outperform,,2022-06-02
4869,6,Piper Sandler,Overweight,,2022-06-02
4870,6,Morgan Stanley,Overweight,,2022-06-01
4871,6,Jefferies,Buy,,2022-05-24
4872,6,Citigroup,Buy,,2022-04-27
4873,6,JMP Securities,Outperform,,2022-04-27
4874,6,Goldman Sachs,Buy,,2022-04-27
4875,6,Needham,Buy,,2022-04-27
4876,6,Deutsche Bank,Buy,,2022-04-27
4877,6,B of A Securities,Buy,,2022-04-27
4878,6,Canaccord Genuity,Buy,,2022-04-27
4879,6,Raymond James,Outperform,,2022-04-27
4880,6,Jefferies,Buy,,2022-04-27
4881,6,Truist Securities,Buy,,2022-04-27
4882,6,Morgan Stanley,Overweight,,2022-04-27
4883,6,Stifel,Buy,,2022-04-27
4884,6,Wells Fargo,Overweight,,2022-04-27
4885,6,Rosenblatt,Buy,,2022-04-27
4886,6,Barclays,Overweight,,2022-04-27
4887,6,UBS,Buy,,2022-04-27
4888,6,BMO Capital,Outperform,,2022-04-27
4889,6,Credit Suisse,Outperform,,2022-04-27
4890,6,Wolfe Research,Outperform,,2022-04-27
4891,6,Piper Sandler,Overweight,,2022-04-27
4892,6,Mizuho,Buy,,2022-04-27
4893,6,Baird,Outperform,,2022-04-26
4894,6,Credit Suisse,Outperform,,2022-04-21
4895,6,Citigroup,Buy,,2022-04-20
4896,6,Keybanc,Overweight,,2022-04-20
4897,6,RBC Capital,Outperform,,2022-04-19
4898,6,Rosenblatt,Buy,,2022-04-19
4899,6,MKM Partners,Buy,,2022-04-14
4900,6,Tigress Financial,Buy,,2022-03-18
4901,6,Deutsche Bank,Buy,,2022-03-11
4902,6,RBC Capital,Outperform,,2022-03-02
4903,6,Truist Securities,Buy,,2022-02-02
4904,6,Wolfe Research,Outperform,,2022-02-02
4905,6,Wells Fargo,Overweight,,2022-02-02
4906,6,Bernstein,Outperform,,2022-02-02
4907,6,MKM Partners,Buy,,2022-02-02
4908,6,BMO Capital,Outperform,,2022-02-02
4909,6,Goldman Sachs,Buy,,2022-02-02
4910,6,Mizuho,Buy,,2022-02-02
4911,6,Needham,Buy,,2022-02-02
4912,6,Piper Sandler,Overweight,,2022-02-02
4913,6,Raymond James,Outperform,,2022-02-02
4914,6,Credit Suisse,Outperform,,2022-02-02
4915,6,B of A Securities,Buy,,2022-02-02
4916,6,Morgan Stanley,Overweight,,2022-02-02
4917,6,JP Morgan,Overweight,,2022-02-02
4918,6,Jefferies,Buy,,2022-02-02
4919,6,Keybanc,Overweight,,2022-02-02
4920,6,Stifel,Buy,,2022-02-01
4921,6,RBC Capital,Outperform,,2022-02-01
4922,6,Baird,Outperform,,2022-02-01
4923,6,Credit Suisse,Outperform,,2022-01-28
4924,6,Bernstein,Outperform,,2022-01-27
4925,6,BMO Capital,Outperform,,2022-01-25
4926,6,Goldman Sachs,Buy,,2022-01-24
4927,6,Morgan Stanley,Overweight,,2022-01-19
4928,6,B of A Securities,Buy,,2022-01-19
4929,6,Tigress Financial,Buy,,2021-12-03
4930,6,Goldman Sachs,Buy,,2021-11-17
4931,6,Morgan Stanley,Overweight,,2021-11-02
4932,6,Citigroup,Neutral,,2021-10-28
4933,6,Bernstein,Outperform,,2021-10-27
4934,6,Truist Securities,Buy,,2021-10-27
4935,6,Goldman Sachs,Buy,,2021-10-27
4936,6,Piper Sandler,Overweight,,2021-10-27
4937,6,"Monness, Crespi, Hardt",Buy,,2021-10-27
4938,6,Wells Fargo,Overweight,,2021-10-27
4939,6,Jefferies,Buy,,2021-10-27
4940,6,BMO Capital,Outperform,,2021-10-27
4941,6,Needham,Buy,,2021-10-27
4942,6,JMP Securities,Market Perform,,2021-10-27
4943,6,Raymond James,Outperform,,2021-10-27
4944,6,Barclays,Overweight,,2021-10-27
4945,6,Canaccord Genuity,Buy,,2021-10-27
4946,6,B of A Securities,Buy,,2021-10-27
4947,6,Credit Suisse,Outperform,,2021-10-27
4948,6,Oppenheimer,Outperform,,2021-10-27
4949,6,Keybanc,Overweight,,2021-10-27
4950,6,Baird,Outperform,,2021-10-26
4951,6,Stifel,Buy,,2021-10-25
4952,6,Mizuho,Buy,,2021-10-21
4953,6,RBC Capital,Outperform,,2021-10-01
4954,6,Goldman Sachs,Buy,,2021-09-13
4955,6,Argus Research,Buy,,2021-07-29
4956,6,Wolfe Research,Outperform,,2021-07-28
4957,6,MKM Partners,Buy,,2021-07-28
4958,6,Bernstein,Outperform,,2021-07-28
4959,6,JMP Securities,Outperform,,2021-07-28
4960,6,Canaccord Genuity,Buy,,2021-07-28
4961,6,JP Morgan,Overweight,,2021-07-28
4962,6,Jefferies,Buy,,2021-07-28
4963,6,Mizuho,Buy,,2021-07-28
4964,6,Raymond James,Outperform,,2021-07-28
4965,6,Stifel,Buy,,2021-07-28
4966,6,Piper Sandler,Overweight,,2021-07-28
4967,6,Credit Suisse,Outperform,,2021-07-28
4968,6,Morgan Stanley,Overweight,,2021-07-28
4969,6,Truist Securities,Buy,,2021-07-28
4970,6,B of A Securities,Buy,,2021-07-28
4971,6,Oppenheimer,Outperform,,2021-07-28
4972,6,BMO Capital,Outperform,,2021-07-28
4973,6,Susquehanna,Buy,,2021-07-28
4974,6,Barclays,Overweight,,2021-07-28
4975,6,Needham,Buy,,2021-07-28
4976,6,Keybanc,Overweight,,2021-07-28
4977,6,Credit Suisse,Outperform,,2021-07-23
4978,6,Jefferies,Buy,,2021-07-20
4979,6,Tigress Financial,Buy,,2021-06-11
4980,6,KGI Securities,Outperform,,2021-06-02
4981,6,Citigroup,Neutral,,2021-05-10
4982,6,China Renaissance,Buy,,2021-05-03
4983,6,Argus Research,Buy,,2021-04-29
4984,6,Stifel,Buy,,2021-04-28
4985,6,Evercore ISI Group,Outperform,,2021-04-28
4986,6,BMO Capital,Outperform,,2021-04-28
4987,6,Susquehanna,Buy,,2021-04-28
4988,6,Jefferies,Buy,,2021-04-28
4989,6,Canaccord Genuity,Buy,,2021-04-28
4990,6,Raymond James,Outperform,,2021-04-28
4991,6,Credit Suisse,Outperform,,2021-04-28
4992,6,Mizuho,Buy,,2021-04-28
4993,6,Morgan Stanley,Overweight,,2021-04-28
4994,6,Piper Sandler,Overweight,,2021-04-28
4995,6,B of A Securities,Buy,,2021-04-28
4996,6,JMP Securities,Outperform,,2021-04-28
4997,6,Oppenheimer,Outperform,,2021-04-28
4998,6,Wells Fargo,Overweight,,2021-04-28
4999,6,Barclays,Overweight,,2021-04-28
5000,6,Needham,Buy,,2021-04-28
5001,6,Keybanc,Overweight,,2021-04-28
5002,6,Truist Securities,Buy,,2021-04-26
5003,6,Credit Suisse,Outperform,,2021-04-23
5004,6,BMO Capital,Outperform,,2021-04-23
5005,6,Jefferies,Buy,,2021-04-22
5006,6,Keybanc,Overweight,,2021-04-20
5007,6,Mizuho,Buy,,2021-04-19
5008,6,Canaccord Genuity,Buy,,2021-04-19
5009,6,Oppenheimer,Outperform,,2021-04-19
5010,6,TD Cowen,Outperform,,2021-04-15
5011,6,Argus Research,Buy,,2021-04-09
5012,6,Wolfe Research,Outperform,,2021-04-01
5013,6,Stifel,Buy,,2021-03-30
5014,6,Morgan Stanley,Overweight,,2021-03-25
5015,6,B of A Securities,Buy,,2021-03-19
5016,6,Loop Capital,Buy,,2021-02-16
5017,6,Citigroup,Buy,,2021-02-12
5018,6,Stifel,Hold,,2021-02-03
5019,6,Bernstein,Outperform,,2021-02-03
5020,6,Pivotal Research,Buy,,2021-02-03
5021,6,Jefferies,Buy,,2021-02-03
5022,6,UBS,Buy,,2021-02-03
5023,6,Barclays,Overweight,,2021-02-03
5024,6,Deutsche Bank,Buy,,2021-02-03
5025,6,Truist Securities,Buy,,2021-02-03
5026,6,Cowen & Co.,Outperform,,2021-02-03
5027,6,"Monness, Crespi, Hardt",Buy,,2021-02-03
5028,6,Evercore ISI Group,Outperform,,2021-02-03
5029,6,MKM Partners,Buy,,2021-02-03
5030,6,Wedbush,Outperform,,2021-02-03
5031,6,Canaccord Genuity,Buy,,2021-02-03
5032,6,Raymond James,Outperform,,2021-02-03
5033,6,Credit Suisse,Outperform,,2021-02-03
5034,6,Morgan Stanley,Overweight,,2021-02-03
5035,6,JP Morgan,Overweight,,2021-02-03
5036,6,Needham,Buy,,2021-02-03
5037,6,Keybanc,Overweight,,2021-02-03
5038,6,Truist Securities,Buy,,2021-02-01
5039,6,Wedbush,Outperform,,2021-01-28
5040,6,Wells Fargo,Overweight,,2021-01-28
5041,6,Canaccord Genuity,Buy,,2021-01-25
5042,6,Mizuho,Buy,,2021-01-25
5043,6,Credit Suisse,Outperform,,2021-01-22
5044,6,Piper Sandler,Overweight,,2021-01-21
5045,6,Keybanc,Overweight,,2021-01-19
5046,6,Jefferies,Buy,,2021-01-11
5047,6,Morgan Stanley,Overweight,,2021-01-05
5048,6,Baird,Outperform,,2020-12-31
5049,6,B of A Securities,Buy,,2020-12-18
5050,6,Citigroup,Neutral,,2020-11-03
5051,6,Canaccord Genuity,Buy,,2020-11-02
5052,6,Argus Research,Buy,,2020-11-02
5053,6,Truist Securities,Buy,,2020-10-30
5054,6,Wedbush,Outperform,,2020-10-30
5055,6,Stifel,Hold,,2020-10-30
5056,6,MKM Partners,Buy,,2020-10-30
5057,6,Barclays,Overweight,,2020-10-30
5058,6,BMO Capital,Outperform,,2020-10-30
5059,6,Deutsche Bank,Buy,,2020-10-30
5060,6,Susquehanna,Buy,,2020-10-30
5061,6,Credit Suisse,Outperform,,2020-10-30
5062,6,Mizuho,Buy,,2020-10-30
5063,6,Raymond James,Outperform,,2020-10-30
5064,6,Morgan Stanley,Overweight,,2020-10-30
5065,6,B of A Securities,Buy,,2020-10-30
5066,6,Keybanc,Overweight,,2020-10-30
5067,6,BMO Capital,Outperform,,2020-10-23
5068,6,Jefferies,Buy,,2020-10-20
5069,6,Bernstein,Outperform,,2020-10-16
5070,6,Deutsche Bank,Buy,,2020-10-12
5071,6,Morgan Stanley,Overweight,,2020-09-24
5072,6,B of A Securities,Buy,,2020-09-23
5073,6,Keybanc,Overweight,,2020-09-15
5074,6,UBS,Buy,,2020-08-25
5075,6,JMP Securities,Outperform,,2020-08-03
5076,6,Wedbush,Outperform,,2020-07-31
5077,6,Baird,Outperform,,2020-07-31
5078,6,Susquehanna,Buy,,2020-07-31
5079,6,Canaccord Genuity,Buy,,2020-07-31
5080,6,Raymond James,Outperform,,2020-07-31
5081,6,B of A Securities,Buy,,2020-07-31
5082,6,Morgan Stanley,Overweight,,2020-07-31
5083,6,BMO Capital,Outperform,,2020-07-29
5084,6,Deutsche Bank,Buy,,2020-07-28
5085,6,MKM Partners,Buy,,2020-07-27
5086,6,Mizuho,Buy,,2020-07-21
5087,6,Credit Suisse,Outperform,,2020-07-20
5088,6,B of A Securities,Buy,,2020-07-20
5089,6,SunTrust Robinson Humphrey,Buy,,2020-07-16
5090,6,Bernstein,Outperform,,2020-07-16
5091,6,Barclays,Overweight,,2020-07-13
5092,6,Jefferies,Buy,,2020-07-13
5093,6,Mizuho,Buy,,2020-07-13
5094,6,Morgan Stanley,Overweight,,2020-07-09
5095,6,Goldman Sachs,Buy,,2020-06-24
5096,6,B of A Securities,Buy,,2020-06-22
5097,6,B of A Securities,Buy,,2020-06-10
5098,6,Citigroup,Buy,,2020-05-12
5099,6,Deutsche Bank,Buy,,2020-05-05
5100,6,SunTrust Robinson Humphrey,Buy,,2020-04-29
5101,6,B of A Securities,Buy,,2020-04-29
5102,6,Mizuho,Buy,,2020-04-29
5103,6,Nomura Instinet,Buy,,2020-04-29
5104,6,Barclays,Overweight,,2020-04-29
5105,6,BMO Capital,Outperform,,2020-04-29
5106,6,Stifel,Buy,,2020-04-29
5107,6,RBC Capital,Outperform,,2020-04-29
5108,6,MKM Partners,Buy,,2020-04-29
5109,6,Morgan Stanley,Overweight,,2020-04-29
5110,6,Credit Suisse,Outperform,,2020-04-29
5111,6,Nomura,Buy,,2020-04-29
5112,6,JP Morgan,Overweight,,2020-04-29
5113,6,Pivotal Research,Buy,,2020-04-28
5114,6,Wedbush,Outperform,,2020-04-22
5115,6,Deutsche Bank,Buy,,2020-04-21
5116,6,Raymond James,Outperform,,2020-04-21
5117,6,Credit Suisse,Outperform,,2020-04-20
5118,6,Mizuho,Buy,,2020-04-17
5119,6,Oppenheimer,Outperform,,2020-04-17
5120,6,Barclays,Overweight,,2020-04-07
5121,6,JMP Securities,Outperform,,2020-03-30
5122,6,Morgan Stanley,Overweight,,2020-03-30
5123,6,UBS,Buy,,2020-03-30
5124,6,BMO Capital,Outperform,,2020-03-30
5125,6,SunTrust Robinson Humphrey,Buy,,2020-03-26
5126,6,JP Morgan,Overweight,,2020-03-18
5127,6,B of A Securities,Buy,,2020-03-05
5128,6,Morgan Stanley,Overweight,,2020-02-25
5129,6,Citigroup,Buy,,2020-02-07
5130,6,CFRA,Buy,,2020-02-06
5131,6,Argus Research,Buy,,2020-02-05
5132,6,SunTrust Robinson Humphrey,Buy,,2020-02-04
5133,6,JMP Securities,Outperform,,2020-02-04
5134,6,BMO Capital,Market Perform,,2020-02-04
5135,6,Baird,Outperform,,2020-02-04
5136,6,Susquehanna,Buy,,2020-02-04
5137,6,Oppenheimer,Outperform,,2020-02-04
5138,6,Nomura Instinet,Buy,,2020-02-04
5139,6,Deutsche Bank,Buy,,2020-02-04
5140,6,Raymond James,Outperform,,2020-02-04
5141,6,Piper Sandler,Overweight,,2020-02-04
5142,6,B of A Securities,Buy,,2020-02-04
5143,6,Needham,Buy,,2020-02-04
5144,6,Nomura,Buy,,2020-02-04
5145,6,Pivotal Research,Buy,,2020-02-04
5146,6,BMO Capital,Market Perform,,2020-01-31
5147,6,Wedbush,Outperform,,2020-01-30
5148,6,Mizuho,Buy,,2020-01-27
5149,6,Keybanc,Overweight,,2020-01-24
5150,6,Morgan Stanley,Overweight,,2020-01-21
5151,6,UBS,Buy,,2020-01-17
5152,6,Evercore ISI Group,Outperform,,2020-01-13
5153,6,Bernstein,Outperform,,2020-01-10
5154,6,Pivotal Research,Buy,,2020-01-06
5155,6,Stifel,Buy,,2019-12-05
5156,6,Piper Sandler,Overweight,,2019-12-03
5157,6,BMO Capital,Market Perform,,2019-10-29
5158,6,Barclays,Overweight,,2019-10-29
5159,6,Canaccord Genuity,Buy,,2019-10-29
5160,6,Keybanc,Overweight,,2019-10-29
5161,6,BMO Capital,Market Perform,,2019-10-25
5162,6,Stifel,Hold,,2019-07-26
5163,6,Wedbush,Outperform,,2019-07-26
5164,6,Credit Suisse,Outperform,,2019-07-26
5165,6,Mizuho,Buy,,2019-07-26
5166,6,Morgan Stanley,Overweight,,2019-07-26
5167,6,Canaccord Genuity,Buy,,2019-07-26
5168,6,Citigroup,Buy,,2019-07-26
5169,6,Nomura,Buy,,2019-07-26
5170,6,Keybanc,Overweight,,2019-07-26
5171,6,Morgan Stanley,Overweight,,2019-07-15
5172,6,Loop Capital,Hold,,2019-06-04
5173,6,China Renaissance,Hold,,2019-05-29
5174,6,Pivotal Research,Hold,,2019-05-29
5175,6,DZ Bank,Hold,,2019-05-01
5176,6,Nomura,Buy,,2019-04-30
5177,6,Morgan Stanley,Overweight,,2019-04-30
5178,6,Stifel,Hold,,2019-04-30
5179,6,BMO Capital,Market Perform,,2019-04-25
5180,6,Needham,Buy,,2019-03-05
5181,6,Citigroup,Buy,,2019-02-05
5182,6,BMO Capital,Market Perform,,2019-02-05
5183,6,Nomura,Buy,,2019-02-05
5184,6,Barclays,Overweight,,2019-02-05
5185,6,Pivotal Research,Buy,,2019-01-07
5186,6,Canaccord Genuity,Buy,,2019-01-03
5187,6,Guggenheim,Buy,,2018-12-06
5188,6,Morgan Stanley,Overweight,,2018-11-14
5189,6,JMP Securities,Outperform,,2018-11-02
5190,6,B of A Securities,Buy,,2018-10-26
5191,6,Barclays,Overweight,,2018-10-26
5192,6,Canaccord Genuity,Hold,,2018-10-26
5193,6,Wedbush,Outperform,,2018-10-18
5194,6,Morgan Stanley,Overweight,,2018-08-29
5195,6,B of A Securities,Buy,,2018-07-24
5196,6,Credit Suisse,Outperform,,2018-07-24
5197,6,BMO Capital,Market Perform,,2018-07-24
